,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
233,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,East End Garden Centre & Hardware,43.664564,-79.324471,Garden Center
234,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Haandi 2000,43.67192914440453,-79.32366244535852,Indian Restaurant
235,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Petro-Canada,43.674345,-79.307757,Gas Station
236,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Gautama,43.67215025713003,-79.32287710601119,Indian Restaurant
237,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,GoodLife Fitness Toronto Coxwell and Gerrard,43.673334,-79.319706,Gym
238,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Sauvignon Bistro & Bakery Inc,43.668453,-79.307099,French Restaurant
239,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Jonathan Ashbridge Park,43.664702,-79.319898,Park
240,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Kohinoor Foods,43.672446,-79.321775,Grocery Store
241,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,The Famous Indian Restaurant,43.672339,-79.321941,Indian Restaurant
242,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,The Ashbridge Estate,43.66469084363967,-79.32180485658496,Garden
243,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Gerrard India Bazaar,43.67208555010096,-79.32340264320374,Shopping Plaza
244,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,TTC Stop #8922,43.67266474372797,-79.30775517015852,Bus Stop
245,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Lahori Taste & Burger House,43.6716559063876,-79.32458125378369,Indian Restaurant
246,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Carters Landing,43.662414339782536,-79.30989802508064,Bistro
247,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Olliffe On Queen,43.66450274251704,-79.32476831546632,Butcher
248,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Balmy Beach Canoe Club,43.66110385356255,-79.31356430053711,Harbor / Marina
249,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,TH&SC Toronto Hydroplane & Sailing Club,43.66025537538342,-79.31408869278181,Harbor / Marina
250,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Binz,43.66932029855631,-79.30327680472806,Furniture / Home Store
251,Studio District,43.6595255,-79.340923,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
252,Studio District,43.6595255,-79.340923,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
253,Studio District,43.6595255,-79.340923,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
254,Studio District,43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
255,Studio District,43.6595255,-79.340923,The Bone House,43.66089376125636,-79.3410974737743,Pet Store
256,Studio District,43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
257,Studio District,43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
258,Studio District,43.6595255,-79.340923,WAYLABAR,43.661234129782564,-79.33959722763221,Gay Bar
259,Studio District,43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
260,Studio District,43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
261,Studio District,43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
262,Studio District,43.6595255,-79.340923,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
263,Studio District,43.6595255,-79.340923,Bobbette & Belle,43.66221000383261,-79.33483045678932,Bakery
264,Studio District,43.6595255,-79.340923,La Carnita,43.65962580371511,-79.3473598770943,Taco Place
265,Studio District,43.6595255,-79.340923,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
266,Studio District,43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
267,Studio District,43.6595255,-79.340923,Reliable Halibut and Chips,43.660874,-79.340938,Seafood Restaurant
268,Studio District,43.6595255,-79.340923,Ascari Enoteca,43.66205431604801,-79.33545691089822,Italian Restaurant
269,Studio District,43.6595255,-79.340923,Hi-Lo,43.65925400300397,-79.34803521371407,Dive Bar
270,Studio District,43.6595255,-79.340923,braised,43.660451867292366,-79.34334606916272,American Restaurant
271,Studio District,43.6595255,-79.340923,Completo,43.66255039511819,-79.33404945763401,Latin American Restaurant
272,Studio District,43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
273,Studio District,43.6595255,-79.340923,Avling Kitchen & Brewery,43.661515,-79.338117,Brewery
274,Studio District,43.6595255,-79.340923,EAT BKK Thai Kitchen,43.66045,-79.343113,Thai Restaurant
275,Studio District,43.6595255,-79.340923,The Comrade,43.65934649817776,-79.34793199050331,Bar
276,Studio District,43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
277,Studio District,43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
278,Studio District,43.6595255,-79.340923,Doll Factory by Damzels,43.662158,-79.335165,Boutique
279,Studio District,43.6595255,-79.340923,The Broadview Hotel,43.6590599,-79.35003,Hotel
280,Studio District,43.6595255,-79.340923,District 28,43.65517388160507,-79.34059760137761,Coworking Space
281,Studio District,43.6595255,-79.340923,Carbon Computing,43.65945700245283,-79.34753810168428,Electronics Store
282,Studio District,43.6595255,-79.340923,Descendant Detroit Style Pizza,43.66280217891642,-79.33238038071265,Pizza Place
283,Studio District,43.6595255,-79.340923,The Opera House,43.65890447141719,-79.34874429043093,Rock Club
284,Studio District,43.6595255,-79.340923,Tertulia,43.658744,-79.349276,Café
285,Studio District,43.6595255,-79.340923,Gare De L'est,43.66502443929073,-79.34137522699689,French Restaurant
286,Studio District,43.6595255,-79.340923,Ruby WatchCo.,43.65914910163365,-79.34916965901455,Restaurant
287,Studio District,43.6595255,-79.340923,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
288,Studio District,43.6595255,-79.340923,White Lily Diner,43.65867460038718,-79.35107379221633,Diner
289,Studio District,43.6595255,-79.340923,Hanoi 3 Seasons,43.662199311171825,-79.33457571173595,Vietnamese Restaurant
290,Studio District,43.6595255,-79.340923,Royal Canadian Curling Club,43.65998933676023,-79.34955038817158,Curling Ice
291,Studio District,43.6595255,-79.340923,Rooftop At Broadview Hotel,43.6591094703885,-79.35007412650944,Hotel Bar
292,Studio District,43.6595255,-79.340923,Quad East,43.65868140211272,-79.35127335463245,Gym / Fitness Center
293,Studio District,43.6595255,-79.340923,Kibo Sushi House,43.662633,-79.332677,Sushi Restaurant
294,Studio District,43.6595255,-79.340923,Rock Oasis,43.6658798136579,-79.34279442481119,Climbing Gym
295,Studio District,43.6595255,-79.340923,Hailed Coffee,43.6669,-79.345432,Coffee Shop
296,Studio District,43.6595255,-79.340923,Radical Road Brewing,43.662771755276616,-79.33251474073776,Brewery
297,Studio District,43.6595255,-79.340923,Batifole,43.666651293534635,-79.34726110140059,French Restaurant
298,Studio District,43.6595255,-79.340923,Eastbound Brewing Company,43.65900780122884,-79.35024989233756,Brewery
299,Studio District,43.6595255,-79.340923,Black Lab Brewing,43.661839494907305,-79.3291369016646,Brewery
300,Studio District,43.6595255,-79.340923,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
301,Studio District,43.6595255,-79.340923,Dark Horse Espresso Bar,43.65849807585409,-79.35235639621163,Coffee Shop
302,Studio District,43.6595255,-79.340923,Tango Palace Coffee Company,43.6625313811144,-79.33369586477887,Coffee Shop
303,Studio District,43.6595255,-79.340923,Dundas & Carlaw,43.664640252494294,-79.34162827443129,Bar
304,Studio District,43.6595255,-79.340923,Starbucks,43.660742,-79.342362,Coffee Shop
305,Studio District,43.6595255,-79.340923,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
306,Studio District,43.6595255,-79.340923,Hitch Bar,43.663249809571035,-79.33064915944564,Bar
307,Studio District,43.6595255,-79.340923,Goods And Provisions,43.66221397132329,-79.33516393563073,Diner
308,Studio District,43.6595255,-79.340923,Farm Boy,43.65786255717464,-79.33037242666185,Grocery Store
309,Studio District,43.6595255,-79.340923,Lolabar,43.66476072278007,-79.34168904627538,Lounge
310,Studio District,43.6595255,-79.340923,Greta Solomon's,43.6619,-79.3315,French Restaurant
311,Studio District,43.6595255,-79.340923,St John's Bakery,43.66033530315765,-79.35047712257966,Bakery
312,Studio District,43.6595255,-79.340923,The Real Jerk Restaurant,43.66773464604252,-79.34283873302478,Caribbean Restaurant
313,Studio District,43.6595255,-79.340923,Bach Yen,43.66660030737588,-79.3475186610204,Vietnamese Restaurant
314,Studio District,43.6595255,-79.340923,Maple Leaf Tavern,43.66827374908217,-79.34009173600943,American Restaurant
315,Studio District,43.6595255,-79.340923,Mayfair Racquet and Fitness Clubs,43.65370736853231,-79.33874219198448,Gym
316,Studio District,43.6595255,-79.340923,Mean Bao,43.659232,-79.348011,Chinese Restaurant
317,Studio District,43.6595255,-79.340923,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
318,Studio District,43.6595255,-79.340923,Mi Mi Restaurant,43.66629336492295,-79.34907864247218,Vietnamese Restaurant
319,Studio District,43.6595255,-79.340923,Pho Que Ling,43.666048433542066,-79.34924136659451,Vietnamese Restaurant
320,Studio District,43.6595255,-79.340923,Guff,43.66242304918056,-79.3342650107853,Antique Shop
321,Studio District,43.6595255,-79.340923,Pizza Pide,43.6680476041075,-79.3403657198444,Pide Place
322,Studio District,43.6595255,-79.340923,Leslieville Flea Market,43.66277913807175,-79.33025010837243,Flea Market
323,Studio District,43.6595255,-79.340923,Lady Marmalade,43.663216,-79.35152,Breakfast Spot
324,Studio District,43.6595255,-79.340923,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
325,Studio District,43.6595255,-79.340923,Wynona,43.667036,-79.344672,Bistro
326,Studio District,43.6595255,-79.340923,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
327,Studio District,43.6595255,-79.340923,YAYA,43.65984221786718,-79.33186537817195,Diner
328,Studio District,43.6595255,-79.340923,Arts Market,43.66206529675364,-79.33545707506765,Arts & Crafts Store
329,Studio District,43.6595255,-79.340923,The Friendly Thai,43.6632249323307,-79.3304883883445,Thai Restaurant
330,Studio District,43.6595255,-79.340923,The Cannonball,43.65829890360228,-79.35239704706817,Coffee Shop
331,Studio District,43.6595255,-79.340923,The Purple Purl,43.66277924068179,-79.33259801956473,Arts & Crafts Store
332,Studio District,43.6595255,-79.340923,Simon's Wok,43.66702629497102,-79.34556905326276,Vegetarian / Vegan Restaurant
333,Studio District,43.6595255,-79.340923,Timmie Doggie Outfitters,43.6628735310239,-79.33209893677817,Pet Store
334,Studio District,43.6595255,-79.340923,Sushi Bar,43.65879825022111,-79.35008516753265,Sushi Restaurant
335,Studio District,43.6595255,-79.340923,Leslie Grove Park,43.66296227311452,-79.33344426350223,Park
336,Studio District,43.6595255,-79.340923,Gio Rana's Really Really Nice Restaurant,43.66336657355032,-79.33042524525726,Italian Restaurant
337,Studio District,43.6595255,-79.340923,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
338,Studio District,43.6595255,-79.340923,Liberty Shawarma,43.65894028108567,-79.34971532956682,Falafel Restaurant
339,Studio District,43.6595255,-79.340923,Subway,43.664502873575884,-79.34118333092329,Sandwich Place
340,Studio District,43.6595255,-79.340923,7-Eleven,43.660897,-79.340159,Convenience Store
341,Studio District,43.6595255,-79.340923,Leslie Jones,43.66296003751739,-79.33183392676449,American Restaurant
342,Studio District,43.6595255,-79.340923,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
343,Studio District,43.6595255,-79.340923,Dollarama,43.659521,-79.347629,Discount Store
344,Studio District,43.6595255,-79.340923,Gale's Snack Bar,43.658239,-79.339077,Diner
345,Studio District,43.6595255,-79.340923,Remarkable Bean Leslieville,43.662010192871094,-79.33570861816406,Café
346,Studio District,43.6595255,-79.340923,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
347,Studio District,43.6595255,-79.340923,The Peasant Table,43.659504964381014,-79.34728259045984,American Restaurant
348,Studio District,43.6595255,-79.340923,B&B Fish and Chips,43.662114,-79.335313,Fish & Chips Shop
349,Studio District,43.6595255,-79.340923,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
350,Studio District,43.6595255,-79.340923,Sushi Marche,43.66203302961754,-79.3356260245806,Sushi Restaurant
351,Lawrence Park,43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
352,Lawrence Park,43.7280205,-79.3887901,Granite Club,43.7330429446901,-79.38198601664295,Gym / Fitness Center
353,Lawrence Park,43.7280205,-79.3887901,Tim Hortons,43.72732441416303,-79.37956273555756,Coffee Shop
354,Lawrence Park,43.7280205,-79.3887901,Glendon Bookstore,43.72702356473666,-79.37897619381494,Bookstore
355,Lawrence Park,43.7280205,-79.3887901,Glendon Forest,43.72722590613304,-79.3784126622513,Trail
356,Lawrence Park,43.7280205,-79.3887901,Glendon Rose Garden,43.72733415672508,-79.37822227183874,College Quad
357,Lawrence Park,43.7280205,-79.3887901,Lunik Co-op,43.72731127063538,-79.37783461678573,Café
358,Lawrence Park,43.7280205,-79.3887901,Glendon Athletic Club,43.7287988983121,-79.37681861012781,College Gym
359,Davisville North,43.7127511,-79.3901975,Sherwood Park,43.71655100307589,-79.38777567141624,Park
360,Davisville North,43.7127511,-79.3901975,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
361,Davisville North,43.7127511,-79.3901975,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
362,Davisville North,43.7127511,-79.3901975,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
363,Davisville North,43.7127511,-79.3901975,Starbucks,43.711039,-79.398924,Coffee Shop
364,Davisville North,43.7127511,-79.3901975,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607,Coffee Shop
365,Davisville North,43.7127511,-79.3901975,Douce France,43.7115544338723,-79.3993940377493,Bakery
366,Davisville North,43.7127511,-79.3901975,Loblaws,43.707244,-79.394701,Supermarket
367,Davisville North,43.7127511,-79.3901975,Himalayan Java,43.713486181375714,-79.39981137215881,Café
368,Davisville North,43.7127511,-79.3901975,Bar Buca,43.706961,-79.394808,Italian Restaurant
369,Davisville North,43.7127511,-79.3901975,La Vecchia Ristorante,43.710166725920814,-79.39908639249543,Italian Restaurant
370,Davisville North,43.7127511,-79.3901975,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
371,Davisville North,43.7127511,-79.3901975,Grazie Ristorante,43.70932882869532,-79.39882260781977,Italian Restaurant
372,Davisville North,43.7127511,-79.3901975,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
373,Davisville North,43.7127511,-79.3901975,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
374,Davisville North,43.7127511,-79.3901975,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
375,Davisville North,43.7127511,-79.3901975,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
376,Davisville North,43.7127511,-79.3901975,Pascale Gourmet Deli,43.7099150455182,-79.39906727489948,Deli / Bodega
377,Davisville North,43.7127511,-79.3901975,Cibo Wine Bar,43.711463877485286,-79.39957014527212,Italian Restaurant
378,Davisville North,43.7127511,-79.3901975,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
379,Davisville North,43.7127511,-79.3901975,Indigo,43.707749793230676,-79.39856484729582,Bookstore
380,Davisville North,43.7127511,-79.3901975,Sip Wine Bar,43.709706559620166,-79.39855751580205,Wine Bar
381,Davisville North,43.7127511,-79.3901975,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
382,Davisville North,43.7127511,-79.3901975,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
383,Davisville North,43.7127511,-79.3901975,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
384,Davisville North,43.7127511,-79.3901975,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
385,Davisville North,43.7127511,-79.3901975,Whole Foods Market,43.71415950812673,-79.37796603338776,Grocery Store
386,Davisville North,43.7127511,-79.3901975,Starbucks,43.706859,-79.39695,Coffee Shop
387,Davisville North,43.7127511,-79.3901975,Toronto Sporting Life 10k,43.7118316505242,-79.39945147259415,Track
388,Davisville North,43.7127511,-79.3901975,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
389,Davisville North,43.7127511,-79.3901975,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
390,Davisville North,43.7127511,-79.3901975,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
391,Davisville North,43.7127511,-79.3901975,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
392,Davisville North,43.7127511,-79.3901975,GoodLife Fitness Toronto Dunfield and Eglinton,43.707645,-79.395303,Gym
